# k_mean_over_bin [h Mpc^-1] P_bin [h^-3 Mpc^3] N_modes
1.184378117322921753e-01 1.428195855034722172e+03 1.800000000000000000e+01
2.070391514608936889e-01 7.376519657258064626e+02 6.200000000000000000e+01
2.908789369524741875e-01 3.817792570153060865e+02 9.800000000000000000e+01
3.768593419165838232e-01 2.445829241071428726e+02 2.100000000000000000e+02
4.731028326920100890e-01 1.859083035714285757e+02 3.500000000000000000e+02
5.681715122858683742e-01 1.437116579861111063e+02 4.500000000000000000e+02
6.563231289584771089e-01 1.231632838455149539e+02 6.020000000000000000e+02
7.448014465216888924e-01 9.091074064960629642e+01 7.620000000000000000e+02
8.406094446282461607e-01 8.263839481173380364e+01 1.142000000000000000e+03
9.367566620826721646e-01 7.304769375000000764e+01 1.250000000000000000e+03
1.026586165316965005e+00 6.630658436213991536e+01 1.458000000000000000e+03
1.116414891845467494e+00 5.703205106119074230e+01 1.814000000000000000e+03
1.210674845154291912e+00 5.366701460629017362e+01 2.178000000000000000e+03
1.304317068633697341e+00 4.944436173939151047e+01 2.498000000000000000e+03
1.393679632202165841e+00 4.384757282131960210e+01 2.622000000000000000e+03
1.485376689304056974e+00 4.255808586728580423e+01 3.338000000000000000e+03
1.580706344632164528e+00 3.714439061660397812e+01 3.722000000000000000e+03
1.675439811953537861e+00 3.552676483812949471e+01 4.170000000000000000e+03
1.766748555541421517e+00 3.442863698944469775e+01 4.358000000000000000e+03
1.857907782910028338e+00 3.383703938220103424e+01 5.034000000000000000e+03
1.951978457904504527e+00 3.170404106142807166e+01 5.714000000000000000e+03
2.045143867328150122e+00 3.051476826312270063e+01 5.982000000000000000e+03
2.136626868203205465e+00 2.778972754468342998e+01 6.602000000000000000e+03
2.228263118257027831e+00 2.621182722650771524e+01 7.130000000000000000e+03
2.321607179952730249e+00 2.528472740851381673e+01 8.034000000000000000e+03
2.415682149437619053e+00 2.445625871485010450e+01 8.606000000000000000e+03
2.508500874081958099e+00 2.266874517427751812e+01 9.066000000000000000e+03
2.601200119124624788e+00 2.176089922957237377e+01 9.962000000000000000e+03
2.694235417018004508e+00 2.104595231042653936e+01 1.055000000000000000e+04
2.786566970183975478e+00 2.008926960849812815e+01 1.122600000000000000e+04
2.878995976455125838e+00 1.931824906347769044e+01 1.214600000000000000e+04
2.971084231821937927e+00 1.860498101102649571e+01 1.260600000000000000e+04
3.063445730324051208e+00 1.792735654253007027e+01 1.380200000000000000e+04
3.157146178691936811e+00 1.721761153754913920e+01 1.475400000000000000e+04
3.250117447778898327e+00 1.671482575358693978e+01 1.519400000000000000e+04
3.342583446669610492e+00 1.561452477361128111e+01 1.645400000000000000e+04
3.435721774499872705e+00 1.496034088259298045e+01 1.715400000000000000e+04
3.528640551307592244e+00 1.492495962443884849e+01 1.826600000000000000e+04
3.620705006688436089e+00 1.448413333333333242e+01 1.875000000000000000e+04
3.713051412232110327e+00 1.394968400958782162e+01 2.023400000000000000e+04
3.806600885969219750e+00 1.306880536130536186e+01 2.145000000000000000e+04
3.899856274575876913e+00 1.285920994217284452e+01 2.196200000000000000e+04
3.992461362383817214e+00 1.210307758290000990e+01 2.346200000000000000e+04
4.085101250274914442e+00 1.194653886947841315e+01 2.404200000000000000e+04
4.178282026464235521e+00 1.146234125684113181e+01 2.594600000000000000e+04
4.271026090126379238e+00 1.115836061337009077e+01 2.611800000000000000e+04
4.362660921192911267e+00 1.067784415218497784e+01 2.750600000000000000e+04
4.455056894016652613e+00 1.023926903426684198e+01 2.906600000000000000e+04
4.548567970163129637e+00 9.884940476190475778e+00 3.045000000000000000e+04
4.642183614914347167e+00 9.636800217377606614e+00 3.174200000000000000e+04
4.734802040159240555e+00 9.364822674418604720e+00 3.225000000000000000e+04
4.827364799750112567e+00 9.072684306569342993e+00 3.425000000000000000e+04
4.920584781699665733e+00 8.684949159474248503e+00 3.545400000000000000e+04
5.013359533259575507e+00 8.431707848438271924e+00 3.643400000000000000e+04
5.105449550528035729e+00 8.180155644604850451e+00 3.768200000000000000e+04
5.197645194343484931e+00 7.929074731511172480e+00 3.929400000000000000e+04
5.291033785789665878e+00 7.597052575677111896e+00 4.142600000000000000e+04
5.384218104832274143e+00 7.293482265963010747e+00 4.206600000000000000e+04
5.476570661294375419e+00 7.107111548631869447e+00 4.349000000000000000e+04
5.569480806496528658e+00 6.820288909675725542e+00 4.570200000000000000e+04
5.662608510701372388e+00 6.638697758073509370e+00 4.663400000000000000e+04
5.755555729077028282e+00 6.320128748403838870e+00 4.855400000000000000e+04
5.847514714447296313e+00 6.166686489666461490e+00 4.887000000000000000e+04
5.939621377759887189e+00 6.025123535516157425e+00 5.155400000000000000e+04
6.033286328455903735e+00 5.854977237012386482e+00 5.409000000000000000e+04
6.126578374222767742e+00 5.614508920352026422e+00 5.431400000000000000e+04
6.219411275944419337e+00 5.525624890177473603e+00 5.691000000000000000e+04
6.312091091589093317e+00 5.328990488326780905e+00 5.748200000000000000e+04
6.405038419545505235e+00 5.132839561409295648e+00 6.062600000000000000e+04
6.498048824028840542e+00 5.049309912426886982e+00 6.120600000000000000e+04
6.590076446975213109e+00 4.896185272494806284e+00 6.257000000000000000e+04
6.682696844855708918e+00 4.675650387950707199e+00 6.573000000000000000e+04
6.775704710713010392e+00 4.591354913325135456e+00 6.668600000000000000e+04
6.868912365054184122e+00 4.402004451347241165e+00 6.969800000000000000e+04
6.961799410462457871e+00 4.333331102019250203e+00 7.002600000000000000e+04
7.054359692053434827e+00 4.212231600362907002e+00 7.274600000000000000e+04
