# k_mean_over_bin [h Mpc^-1] P_bin [h^-3 Mpc^3] N_modes
1.069098562002182007e-01 1.394842230902777601e+03 1.800000000000000000e+01
1.868873286631799469e-01 1.060416078629032199e+03 6.200000000000000000e+01
2.625667106132117956e-01 4.610379862882652446e+02 9.800000000000000000e+01
3.401783364159720047e-01 3.165356026785714789e+02 2.100000000000000000e+02
4.270541402271815778e-01 2.518363839285714221e+02 3.500000000000000000e+02
5.128694812456766616e-01 1.484198437500000125e+02 4.500000000000000000e+02
5.924409924947542372e-01 1.290796433762458548e+02 6.020000000000000000e+02
6.723074055719250319e-01 1.038708989501312345e+02 7.620000000000000000e+02
7.587901043808397139e-01 8.051406523642732793e+01 1.142000000000000000e+03
8.455790008544922243e-01 6.771889375000000655e+01 1.250000000000000000e+03
9.266650900755726283e-01 5.833638224451302534e+01 1.458000000000000000e+03
1.007750481597118108e+00 5.310225158489525654e+01 1.814000000000000000e+03
1.092835777828297106e+00 4.394787362258953323e+01 2.178000000000000000e+03
1.177363493043580345e+00 3.919577537029623215e+01 2.498000000000000000e+03
1.258028102048383667e+00 3.776071462623951192e+01 2.622000000000000000e+03
1.340799984066267880e+00 3.038983392001198425e+01 3.338000000000000000e+03
1.426850896250618783e+00 2.803265843296614790e+01 3.722000000000000000e+03
1.512363651158998401e+00 2.475887477517985502e+01 4.170000000000000000e+03
1.594785008970998508e+00 2.236751914582377410e+01 4.358000000000000000e+03
1.677071395354181815e+00 2.000299680919745882e+01 5.034000000000000000e+03
1.761985857460855120e+00 1.860966485824291183e+01 5.714000000000000000e+03
1.846083158874384234e+00 1.710646522902039379e+01 5.982000000000000000e+03
1.928661813341607134e+00 1.580375501741896471e+01 6.602000000000000000e+03
2.011378788847742793e+00 1.441862508765778550e+01 7.130000000000000000e+03
2.095637332393009089e+00 1.357788189258152833e+01 8.034000000000000000e+03
2.180555667263281983e+00 1.248535995962119394e+01 8.606000000000000000e+03
2.264340071811755895e+00 1.180371890855945161e+01 9.066000000000000000e+03
2.348016592997236973e+00 1.113270898163019496e+01 9.962000000000000000e+03
2.431996440706659879e+00 1.027877147511848399e+01 1.055000000000000000e+04
2.515341052179898895e+00 9.467446524808480035e+00 1.122600000000000000e+04
2.598773628370227406e+00 8.917930800263460966e+00 1.214600000000000000e+04
2.681898646405362463e+00 8.753301379303506380e+00 1.260600000000000000e+04
2.765270270259289287e+00 8.304021835603535351e+00 1.380200000000000000e+04
2.849850551988659220e+00 7.865983377389182074e+00 1.475400000000000000e+04
2.933772609879409909e+00 7.448213007601684588e+00 1.519400000000000000e+04
3.017238585326163403e+00 7.093450870608970504e+00 1.645400000000000000e+04
3.101311446264710892e+00 6.815613340911740536e+00 1.715400000000000000e+04
3.185186132992604779e+00 6.607462721039088827e+00 1.826600000000000000e+04
3.268289649175008194e+00 6.322116666666667051e+00 1.875000000000000000e+04
3.351647662541441530e+00 6.009154609815162473e+00 2.023400000000000000e+04
3.436091650782765239e+00 5.652572843822843751e+00 2.145000000000000000e+04
3.520270179566676205e+00 5.557813282601766325e+00 2.196200000000000000e+04
3.603861709535706392e+00 5.322512866550166422e+00 2.346200000000000000e+04
3.687484650452812929e+00 5.174582176503618847e+00 2.404200000000000000e+04
3.771595824668082741e+00 4.979314911257997522e+00 2.594600000000000000e+04
3.855312792317719062e+00 4.761766908836817969e+00 2.611800000000000000e+04
3.938028496533734213e+00 4.653105231585835888e+00 2.750600000000000000e+04
4.021431216072791415e+00 4.522928959093098555e+00 2.906600000000000000e+04
4.105840509662095350e+00 4.293793103448275694e+00 3.045000000000000000e+04
4.190344247210492590e+00 4.248697998708335533e+00 3.174200000000000000e+04
4.273947828100633117e+00 4.057541424418604770e+00 3.225000000000000000e+04
4.357501119655414534e+00 3.981435218978102153e+00 3.425000000000000000e+04
4.441647719320134691e+00 3.867199399221526335e+00 3.545400000000000000e+04
4.525392379562855893e+00 3.815248548745677315e+00 3.643400000000000000e+04
4.608518969537498400e+00 3.665914760363038205e+00 3.768200000000000000e+04
4.691740922213826437e+00 3.523463346821397835e+00 3.929400000000000000e+04
4.776039686402365980e+00 3.455832387872351141e+00 4.142600000000000000e+04
4.860154063182579698e+00 3.389282986853991542e+00 4.206600000000000000e+04
4.943517626628406880e+00 3.307167955277075411e+00 4.349000000000000000e+04
5.027384526744921089e+00 3.204330841648068251e+00 4.570200000000000000e+04
5.111447781105825428e+00 3.150617374126174486e+00 4.663400000000000000e+04
5.195348147294732932e+00 3.054504070210487310e+00 4.855400000000000000e+04
5.278356443076916982e+00 2.982316285553509250e+00 4.887000000000000000e+04
5.361498069859376159e+00 2.927393788551809539e+00 5.155400000000000000e+04
5.446046268496986364e+00 2.880292394620077800e+00 5.409000000000000000e+04
5.530257906132226786e+00 2.806703554792502775e+00 5.431400000000000000e+04
5.614055059061300312e+00 2.745197735459497412e+00 5.691000000000000000e+04
5.697714059662542851e+00 2.711256349813854882e+00 5.748200000000000000e+04
5.781614503695933216e+00 2.680207336786196937e+00 6.062600000000000000e+04
5.865571886738293550e+00 2.620039038247884200e+00 6.120600000000000000e+04
5.948642163157025209e+00 2.578007631452773118e+00 6.257000000000000000e+04
6.032247506670804782e+00 2.532745464399817514e+00 6.573000000000000000e+04
6.116202609789227473e+00 2.455039757220406127e+00 6.668600000000000000e+04
6.200338050909933507e+00 2.439306454274154046e+00 6.969800000000000000e+04
6.284184080576646458e+00 2.388510160511809755e+00 7.002600000000000000e+04
6.367735154784823770e+00 2.367969974294119151e+00 7.274600000000000000e+04
6.451745661739480830e+00 2.333486016553197206e+00 7.491000000000000000e+04
6.535332300795173133e+00 2.277440423522886448e+00 7.572200000000000000e+04
6.618657591294924813e+00 2.240632934305545110e+00 7.837800000000000000e+04
6.702212198046048286e+00 2.202804417093589873e+00 8.003000000000000000e+04
6.786191249900881850e+00 2.178245325235015795e+00 8.318600000000000000e+04
6.870329813067023395e+00 2.123816304655941956e+00 8.466600000000000000e+04
6.954215657456758848e+00 2.081160235597254715e+00 8.654600000000000000e+04
7.037715246920486223e+00 2.066288088308711579e+00 8.813400000000000000e+04
7.121547139301203089e+00 2.058340354552207874e+00 9.153800000000000000e+04
7.205739104639491188e+00 2.015058971633489904e+00 9.313800000000000000e+04
7.289302562894590665e+00 1.975841928808823367e+00 9.447800000000000000e+04
7.372793903598283016e+00 1.948470782274811519e+00 9.727400000000000000e+04
7.456586938722763236e+00 1.926897758049955112e+00 9.969000000000000000e+04
7.540727849410562733e+00 1.911554488741592950e+00 1.025900000000000000e+05
7.624726899722253037e+00 1.877179850872121136e+00 1.037700000000000000e+05
7.708301949249494633e+00 1.858460238278825560e+00 1.063460000000000000e+05
7.792073202214887750e+00 1.841899258148618879e+00 1.085460000000000000e+05
7.875590350490393909e+00 1.810464287972111341e+00 1.107260000000000000e+05
7.958880241426510516e+00 1.782983019800217450e+00 1.123220000000000000e+05
8.042278013378316714e+00 1.781323884718267303e+00 1.158900000000000000e+05
8.126250782754576463e+00 1.764111519711028198e+00 1.187660000000000000e+05
8.210824485795901850e+00 1.721918873366694358e+00 1.222980000000000000e+05
8.294696866383139522e+00 1.703272560201490871e+00 1.220900000000000000e+05
8.378213958279353335e+00 1.707320811143788308e+00 1.258100000000000000e+05
8.461948784979133720e+00 1.662014270808955363e+00 1.281900000000000000e+05
8.545861912066349930e+00 1.656400889544559218e+00 1.309940000000000000e+05
8.629829070974631477e+00 1.634493225684629181e+00 1.337220000000000000e+05
8.713023213538299672e+00 1.603751279073241331e+00 1.338860000000000000e+05
8.796849328478236529e+00 1.607018653317963786e+00 1.405380000000000000e+05
8.881002057237468605e+00 1.593087854033600426e+00 1.405940000000000000e+05
8.964535854632408984e+00 1.581460902788417444e+00 1.435940000000000000e+05
9.048105800131455823e+00 1.570984126170459794e+00 1.463100000000000000e+05
9.132180630417705558e+00 1.544581189844009383e+00 1.506500000000000000e+05
9.216334569657748332e+00 1.521513611319562420e+00 1.519140000000000000e+05
9.299613886090023485e+00 1.523512570242115283e+00 1.533980000000000000e+05
9.383076715811887070e+00 1.507719363257446155e+00 1.578660000000000000e+05
9.466957210946844725e+00 1.481401972668650258e+00 1.606580000000000000e+05
9.551001030929990421e+00 1.468356666128383559e+00 1.641020000000000000e+05
9.634679217300240239e+00 1.464435827969502002e+00 1.649940000000000000e+05
9.718288873285626295e+00 1.451148531792758156e+00 1.698500000000000000e+05
9.802505913321919451e+00 1.452410888742441619e+00 1.729860000000000000e+05
9.886246806166026246e+00 1.428288030351823501e+00 1.738940000000000000e+05
9.969472594688919997e+00 1.412859985405423791e+00 1.767780000000000000e+05
1.005318025662911374e+01 1.402835743006127567e+00 1.818020000000000000e+05
1.013721966898855698e+01 1.398476640866453513e+00 1.844300000000000000e+05
1.022118986876454727e+01 1.383244511113959518e+00 1.872420000000000000e+05
1.030498420635128198e+01 1.380208442838370742e+00 1.902500000000000000e+05
1.038865879785050694e+01 1.358260064521991994e+00 1.925700000000000000e+05
1.047268787066241202e+01 1.354543603155548004e+00 1.982540000000000000e+05
1.055654631656024378e+01 1.346624399214435108e+00 1.980740000000000000e+05
1.063992050874177231e+01 1.333380970056916581e+00 2.020500000000000000e+05
1.072342909671023747e+01 1.324179022588587884e+00 2.055020000000000000e+05
1.080749259245351190e+01 1.325226751113136370e+00 2.106660000000000000e+05
1.089152248600719375e+01 1.312508238162936713e+00 2.124260000000000000e+05
1.097500893551614531e+01 1.303427452341551440e+00 2.139180000000000000e+05
1.105881432508122764e+01 1.289483113794944513e+00 2.209940000000000000e+05
1.114281827806075675e+01 1.281566842119518546e+00 2.215220000000000000e+05
1.122659733627983947e+01 1.272421834265666130e+00 2.263140000000000000e+05
1.131012448294715078e+01 1.264371942286201866e+00 2.272940000000000000e+05
1.139373491340957045e+01 1.259242655454537729e+00 2.329620000000000000e+05
1.147791396342367420e+01 1.247044352193694472e+00 2.378180000000000000e+05
1.156185786192584786e+01 1.240309665978741371e+00 2.383980000000000000e+05
1.164526418449005440e+01 1.235876933368680097e+00 2.414180000000000000e+05
1.172886167625361331e+01 1.226809582364333018e+00 2.468180000000000000e+05
1.181275352276138690e+01 1.215624574840139971e+00 2.499060000000000000e+05
1.189671323999418817e+01 1.208864795918367152e+00 2.547020000000000000e+05
1.198029050867584644e+01 1.217810846716820272e+00 2.544180000000000000e+05
1.206365995307397831e+01 1.199848451531376536e+00 2.603540000000000000e+05
1.214748111162727895e+01 1.192231360435363596e+00 2.649740000000000000e+05
1.223153609351346027e+01 1.184291409895728675e+00 2.687220000000000000e+05
1.231542005092308401e+01 1.177215631237065629e+00 2.715620000000000000e+05
1.239926414254153109e+01 1.164186156952820461e+00 2.755860000000000000e+05
1.248326018835918916e+01 1.161227314500874463e+00 2.801900000000000000e+05
1.256718689365069075e+01 1.159108014771915718e+00 2.828340000000000000e+05
1.265082201539840945e+01 1.146701200161307277e+00 2.851700000000000000e+05
1.273428590217279144e+01 1.148074264538473610e+00 2.898860000000000000e+05
1.281807025163205793e+01 1.143390524290769372e+00 2.944740000000000000e+05
1.290206487994812434e+01 1.127806362646829097e+00 2.994980000000000000e+05
1.298575998115805419e+01 1.126849946492508803e+00 2.999580000000000000e+05
1.306931917580193137e+01 1.122957691968168303e+00 3.058580000000000000e+05
1.315318222821372096e+01 1.118987677529167168e+00 3.107940000000000000e+05
1.323705865044962771e+01 1.115624261375613990e+00 3.130820000000000000e+05
1.332048162954101578e+01 1.110924912829145184e+00 3.160460000000000000e+05
1.340413573615346365e+01 1.105015955812524320e+00 3.222180000000000000e+05
1.348834417846224731e+01 1.095927385851072300e+00 3.285620000000000000e+05
1.357223695452436729e+01 1.091528133479679363e+00 3.279900000000000000e+05
1.365596925306868847e+01 1.091444384876014917e+00 3.352820000000000000e+05
1.373963440686360471e+01 1.080025560317885436e+00 3.359700000000000000e+05
1.382343709261304809e+01 1.075675161160940085e+00 3.440660000000000000e+05
1.390711154340320732e+01 1.076518304976754159e+00 3.437180000000000000e+05
1.399068919637316455e+01 1.069985817842491249e+00 3.514980000000000000e+05
1.407457421522249952e+01 1.067673744138938785e+00 3.544580000000000000e+05
1.415828615108818589e+01 1.061741335625798310e+00 3.585660000000000000e+05
1.424237341329648920e+01 1.054786553389307269e+00 3.661220000000000000e+05
1.432626916020835672e+01 1.048375437385528075e+00 3.658100000000000000e+05
1.440982743915939146e+01 1.045775260210644264e+00 3.716220000000000000e+05
1.449360657137520469e+01 1.043130013484544705e+00 3.759860000000000000e+05
1.457752624362193217e+01 1.043790884946489639e+00 3.821700000000000000e+05
1.466117168697845941e+01 1.032143586735041252e+00 3.818180000000000000e+05
1.474463292325917685e+01 1.030010344632855457e+00 3.895740000000000000e+05
1.482845717927088813e+01 1.025758004866674344e+00 3.936980000000000000e+05
1.491237844591757877e+01 1.020628576721457570e+00 3.994580000000000000e+05
1.499620869344033025e+01 1.018838710339066589e+00 4.022220000000000000e+05
1.507994841028436639e+01 1.013257070765404722e+00 4.069220000000000000e+05
1.516379287905045814e+01 1.009113580376996611e+00 4.128420000000000000e+05
1.524761726947007823e+01 1.002994340862798817e+00 4.153460000000000000e+05
1.533130236314283046e+01 1.001542311281108821e+00 4.211820000000000000e+05
1.541507271489498443e+01 9.972402639417624615e-01 4.250180000000000000e+05
1.549892486087325949e+01 9.940678796580213472e-01 4.311380000000000000e+05
1.558273944082544205e+01 9.857345464360861564e-01 4.343820000000000000e+05
1.566651676212105748e+01 9.849007938313683042e-01 4.395140000000000000e+05
1.575031987626283225e+01 9.780209078153878632e-01 4.447380000000000000e+05
1.583416895458823603e+01 9.789959290280901838e-01 4.489100000000000000e+05
1.591764298541166056e+01 9.742629843903262143e-01 4.506180000000000000e+05
1.600124934657456777e+01 9.703138804144888496e-01 4.595540000000000000e+05
1.608512892540650085e+01 9.647499033698548887e-01 4.631060000000000000e+05
1.616876936376802121e+01 9.607076546690814789e-01 4.670940000000000000e+05
1.625266730092459966e+01 9.578563412487524076e-01 4.749380000000000000e+05
1.633654362034594953e+01 9.508125500329012159e-01 4.771860000000000000e+05
1.642042973451647470e+01 9.489641147584955139e-01 4.846700000000000000e+05
1.650430805090920217e+01 9.442610906346893263e-01 4.870100000000000000e+05
1.658806155565851981e+01 9.405642881612927830e-01 4.933140000000000000e+05
1.667181202155569864e+01 9.352981154371556860e-01 4.963220000000000000e+05
1.675536979785300673e+01 9.324564183519300498e-01 5.017020000000000000e+05
1.683913437464611107e+01 9.320490299117905053e-01 5.085620000000000000e+05
1.692311287467790493e+01 9.219967204156798157e-01 5.142420000000000000e+05
1.700686134416512019e+01 9.199968202565881326e-01 5.161580000000000000e+05
1.709049145912358725e+01 9.183192946066031093e-01 5.226020000000000000e+05
1.717439271307012660e+01 9.136228630304263909e-01 5.306580000000000000e+05
1.725814844798823344e+01 9.118026849759075514e-01 5.300420000000000000e+05
1.734170549116967663e+01 9.095278755117113256e-01 5.388780000000000000e+05
1.742552841692270604e+01 8.993084143495120308e-01 5.441300000000000000e+05
1.750952475613275183e+01 8.992864462553483706e-01 5.511060000000000000e+05
1.759341552867108760e+01 8.982772680339794480e-01 5.539820000000000000e+05
1.767712427740806902e+01 8.960907635040000763e-01 5.582420000000000000e+05
1.776076336549380486e+01 8.941380551806229482e-01 5.645460000000000000e+05
1.784454049115150198e+01 8.895641321381119182e-01 5.704940000000000000e+05
1.792845098480595212e+01 8.878105808808486321e-01 5.767620000000000000e+05
1.801209967098870024e+01 8.824316258642694866e-01 5.782340000000000000e+05
1.809567304656415843e+01 8.780622722678113057e-01 5.856660000000000000e+05
1.817956177579962329e+01 8.759384262826228618e-01 5.944460000000000000e+05
1.826340897759345694e+01 8.752522049559008366e-01 5.952500000000000000e+05
1.834709561527148480e+01 8.707799692410698178e-01 6.034020000000000000e+05
1.843085104599287050e+01 8.685844534411621964e-01 6.073820000000000000e+05
1.851480060957681317e+01 8.688290100646667291e-01 6.170100000000000000e+05
1.859860657464781752e+01 8.626278417842400126e-01 6.167780000000000000e+05
1.868221643305014013e+01 8.603130312158862036e-01 6.247460000000000000e+05
1.876579233005788794e+01 8.566733857485406833e-01 6.280620000000000000e+05
1.884963899569083878e+01 8.571581614300682883e-01 6.394100000000000000e+05
1.893369961008885838e+01 8.544831745350367491e-01 6.429540000000000000e+05
1.901742853382821963e+01 8.514524191376123818e-01 6.459740000000000000e+05
1.910112633018001560e+01 8.498904918208388670e-01 6.534900000000000000e+05
1.918502629066336240e+01 8.449822246370012335e-01 6.607460000000000000e+05
1.926890198512752406e+01 8.402102397366417730e-01 6.646460000000000000e+05
1.935246095562879987e+01 8.392117744908510479e-01 6.672900000000000000e+05
1.943618843304382438e+01 8.360106968134143335e-01 6.790340000000000000e+05
1.952018254288546828e+01 8.375769163729892552e-01 6.827220000000000000e+05
1.960415151947932699e+01 8.300546447099262926e-01 6.912380000000000000e+05
1.968780210242165651e+01 8.276969134565395070e-01 6.886020000000000000e+05
1.977130140774902145e+01 8.252723393538482499e-01 7.008260000000000000e+05
1.985512328577584995e+01 8.243865334962063862e-01 7.056620000000000000e+05
1.993880103532062975e+01 8.176701775287924523e-01 7.100820000000000000e+05
2.002251720567175752e+01 8.153762643187487669e-01 7.191620000000000000e+05
2.010630953640407981e+01 8.129089650398061417e-01 7.222500000000000000e+05
2.019007441105629752e+01 8.112465994996651553e-01 7.315100000000000000e+05
2.027398189270754258e+01 8.101255767596090562e-01 7.364420000000000000e+05
2.035771672240259988e+01 8.066387006038618912e-01 7.408980000000000000e+05
2.044152561001209278e+01 8.028821928180462919e-01 7.501580000000000000e+05
2.052547735138173479e+01 8.032842915166400477e-01 7.548660000000000000e+05
2.060926463402020303e+01 7.991665472788784808e-01 7.608260000000000000e+05
2.069293267341507203e+01 7.955745424941822463e-01 7.640340000000000000e+05
2.077660950204460377e+01 7.952388136657680962e-01 7.738460000000000000e+05
2.086046445382838144e+01 7.926605941409285983e-01 7.797140000000000000e+05
2.094422635366088770e+01 7.881098960365363615e-01 7.843140000000000000e+05
2.102790779658915099e+01 7.849155295687578748e-01 7.913420000000000000e+05
2.111175109708185005e+01 7.851030010331999653e-01 7.994580000000000000e+05
2.119561698133140482e+01 7.815314573855659530e-01 8.049620000000000000e+05
2.127937098747377220e+01 7.813426440615156565e-01 8.095500000000000000e+05
2.136289743529758312e+01 7.782253355428307984e-01 8.134580000000000000e+05
2.144667251561538279e+01 7.775531120301859556e-01 8.274020000000000000e+05
2.153058487447404801e+01 7.749907828456539249e-01 8.286180000000000000e+05
2.161430781897418285e+01 7.746453356242786192e-01 8.369180000000000000e+05
2.169809860621591113e+01 7.706611545735185809e-01 8.428740000000000000e+05
2.178186592258134979e+01 7.693984167669407626e-01 8.493380000000000000e+05
2.186575914903780316e+01 7.689501299272826218e-01 8.589420000000000000e+05
2.194962158415442133e+01 7.680175190306836042e-01 8.609780000000000000e+05
2.203325539668853494e+01 7.637181060314667258e-01 8.683460000000000000e+05
2.211696571376059239e+01 7.596910086681887275e-01 8.751540000000000000e+05
2.220087574207360248e+01 7.590494508098494242e-01 8.862140000000000000e+05
2.228474038685342151e+01 7.552982433008093022e-01 8.873460000000000000e+05
2.236841597704980344e+01 7.539405644334100653e-01 8.949860000000000000e+05
2.245213243389392943e+01 7.520997087864736974e-01 9.027740000000000000e+05
2.253605781739295466e+01 7.494441484288149047e-01 9.121140000000000000e+05
2.261989949900187824e+01 7.480253976389742432e-01 9.150260000000000000e+05
2.270351073009412346e+01 7.463536878003612651e-01 9.201420000000000000e+05
2.278715722706498781e+01 7.447986689066664612e-01 9.297620000000000000e+05
2.287097668523026428e+01 7.432240977372245316e-01 9.376980000000000000e+05
2.295488199422259967e+01 7.426754701184001828e-01 9.447620000000000000e+05
2.303860516955441540e+01 7.395711618406038967e-01 9.482540000000000000e+05
2.312228464582942422e+01 7.370894134836675216e-01 9.568020000000000000e+05
2.320617384356005175e+01 7.361045948051895271e-01 9.676580000000000000e+05
2.329003403044199771e+01 7.340239578757185024e-01 9.697020000000000000e+05
2.337357926991530377e+01 7.324107628658543812e-01 9.740900000000000000e+05
2.345731339274843563e+01 7.283321800498138154e-01 9.884820000000000000e+05
2.354122299663546514e+01 7.294613173063546618e-01 9.919940000000000000e+05
2.362504372012406506e+01 7.286642882830683954e-01 1.001030000000000000e+06
2.370885397094835767e+01 7.239155353324382425e-01 1.005450000000000000e+06
2.379260308853216443e+01 7.222182901301914537e-01 1.013738000000000000e+06
2.387641759766158600e+01 7.220685786573489695e-01 1.021710000000000000e+06
2.396006287668014423e+01 7.182845590088567933e-01 1.023626000000000000e+06
2.404369058312309448e+01 7.162114054954751285e-01 1.035834000000000000e+06
2.412744281115724831e+01 7.169955567234762572e-01 1.040786000000000000e+06
2.421130654323629017e+01 7.129899089067095463e-01 1.053206000000000000e+06
2.429521431171586343e+01 7.120453059691467246e-01 1.057002000000000000e+06
2.437900304005930963e+01 7.109086115398280947e-01 1.063898000000000000e+06
2.446281560559316759e+01 7.085353198506313399e-01 1.072782000000000000e+06
2.454665138918273826e+01 7.072544599407133425e-01 1.078826000000000000e+06
2.463047593346652420e+01 7.070155879741378824e-01 1.087922000000000000e+06
2.471419358613830752e+01 7.038362888745834933e-01 1.090494000000000000e+06
2.479788224447528933e+01 7.017171692867558708e-01 1.101362000000000000e+06
2.488170408610204021e+01 7.027456248952516082e-01 1.109802000000000000e+06
2.496549243986660471e+01 6.981070897270020836e-01 1.114514000000000000e+06
2.504920536425761668e+01 6.977962739539792514e-01 1.123926000000000000e+06
2.513283571770503499e+01 6.951810457678869737e-01 1.125986000000000000e+06
2.521660993392169203e+01 6.952129064303040895e-01 1.143554000000000000e+06
2.530049640187540660e+01 6.938419992836613037e-01 1.144710000000000000e+06
2.538425628289359182e+01 6.900192956262380939e-01 1.154018000000000000e+06
2.546797452488973690e+01 6.888427702804057473e-01 1.159962000000000000e+06
2.555179869471822229e+01 6.862906025349577721e-01 1.170986000000000000e+06
2.563566666461671772e+01 6.851484689451696752e-01 1.178142000000000000e+06
