# k_mean_over_subbox_bin [h Mpc^-1] sig_ratio [dimensionless]
1.675516e-01 1.217480e-03
2.582554e-01 1.184526e-03
3.667461e-01 2.018008e-03
4.104159e-01 2.255747e-03
5.073153e-01 1.632642e-03
6.016466e-01 2.251946e-03
6.974692e-01 3.687114e-03
7.602353e-01 3.449732e-03
8.494037e-01 3.566852e-03
9.254992e-01 4.535093e-03
1.006579e+00 6.258764e-03
1.092071e+00 6.053812e-03
1.177146e+00 5.131537e-03
1.250602e+00 8.519753e-03
1.343624e+00 6.513628e-03
1.425400e+00 8.478847e-03
1.507295e+00 1.035784e-02
1.587950e+00 7.001338e-03
1.681693e+00 6.783366e-03
1.760574e+00 9.661929e-03
1.846544e+00 9.991789e-03
1.933114e+00 1.074550e-02
2.020497e+00 1.004750e-02
2.099726e+00 1.095593e-02
2.180675e+00 1.012741e-02
2.267425e+00 1.010741e-02
2.353452e+00 1.175953e-02
2.428061e+00 1.135699e-02
2.511826e+00 1.108770e-02
2.595648e+00 1.024171e-02
2.681033e+00 1.498305e-02
2.760959e+00 1.228677e-02
2.849255e+00 1.256221e-02
2.936231e+00 1.139241e-02
3.021232e+00 1.350779e-02
3.101115e+00 1.039662e-02
3.184828e+00 1.152367e-02
3.268721e+00 1.133107e-02
3.356329e+00 1.203074e-02
3.437715e+00 9.669984e-03
3.522154e+00 1.212711e-02
3.603047e+00 1.024506e-02
3.689916e+00 1.037695e-02
3.771967e+00 8.349845e-03
3.852524e+00 1.088430e-02
3.935949e+00 9.828380e-03
4.023176e+00 1.017583e-02
4.104943e+00 8.338223e-03
4.188864e+00 8.637657e-03
4.273640e+00 9.374303e-03
4.359669e+00 7.649056e-03
4.441621e+00 7.241988e-03
4.526180e+00 8.383386e-03
4.609084e+00 5.928495e-03
4.693279e+00 6.474690e-03
4.776936e+00 7.087960e-03
4.862208e+00 7.780802e-03
4.944878e+00 6.563762e-03
5.029779e+00 7.771434e-03
5.112100e+00 7.622480e-03
5.194215e+00 5.650077e-03
5.274540e+00 7.225646e-03
5.359699e+00 6.818019e-03
5.443568e+00 6.432937e-03
5.527187e+00 5.633970e-03
5.612048e+00 5.163730e-03
5.700345e+00 4.897506e-03
5.781614e+00 3.949783e-03
5.864867e+00 4.222224e-03
5.950376e+00 5.325151e-03
6.035867e+00 5.313761e-03
6.118068e+00 5.268600e-03
6.202446e+00 6.685151e-03
6.285506e+00 6.020798e-03
6.367886e+00 6.424940e-03
6.449987e+00 5.127327e-03
6.535020e+00 7.139752e-03
6.617965e+00 6.951081e-03
6.702816e+00 6.359751e-03
6.785116e+00 6.994807e-03
6.870591e+00 7.195918e-03
6.954002e+00 6.071350e-03
7.038958e+00 7.368076e-03
7.123151e+00 9.016729e-03
7.205912e+00 7.260224e-03
7.289958e+00 8.399321e-03
7.375485e+00 7.518907e-03
7.457811e+00 8.041737e-03
7.540006e+00 7.102156e-03
7.624077e+00 7.215013e-03
7.709513e+00 7.009623e-03
7.790610e+00 8.222324e-03
7.874630e+00 6.917505e-03
7.958929e+00 9.231617e-03
8.042492e+00 8.446930e-03
8.124683e+00 7.084525e-03
8.209304e+00 8.121345e-03
8.294390e+00 8.281504e-03
8.379018e+00 7.685968e-03
8.461267e+00 7.939329e-03
8.546503e+00 7.419122e-03
8.630412e+00 7.302204e-03
8.715529e+00 7.570110e-03
8.797825e+00 7.519915e-03
8.881617e+00 7.689571e-03
8.964756e+00 8.801060e-03
9.048280e+00 8.131676e-03
9.132336e+00 7.671991e-03
9.216785e+00 7.172509e-03
9.299401e+00 7.394283e-03
9.383776e+00 6.236398e-03
9.466669e+00 7.040781e-03
9.549656e+00 6.663928e-03
9.633580e+00 7.346792e-03
9.718236e+00 6.330782e-03
9.801986e+00 5.778130e-03
9.887961e+00 6.232889e-03
9.971989e+00 6.202687e-03
1.005675e+01 6.446703e-03
1.013918e+01 6.232938e-03
1.022127e+01 6.540526e-03
1.030456e+01 5.743576e-03
1.038926e+01 4.892382e-03
1.047164e+01 5.701926e-03
1.055514e+01 4.848613e-03
1.063864e+01 4.609121e-03
1.072267e+01 4.460997e-03
1.080620e+01 4.230120e-03
1.089053e+01 4.758515e-03
1.097289e+01 4.786441e-03
1.105831e+01 4.577085e-03
1.114326e+01 4.151773e-03
1.122690e+01 4.523749e-03
1.131132e+01 3.632101e-03
1.139579e+01 4.526407e-03
1.147831e+01 5.085924e-03
1.156191e+01 4.376981e-03
1.164489e+01 3.832223e-03
1.172951e+01 3.095904e-03
1.181237e+01 3.649517e-03
1.189671e+01 4.778930e-03
1.198076e+01 4.159017e-03
1.206451e+01 3.363413e-03
1.214723e+01 4.177222e-03
1.223118e+01 4.163696e-03
1.231456e+01 4.250818e-03
1.239884e+01 4.254035e-03
1.248267e+01 3.937585e-03
1.256753e+01 3.261884e-03
1.265134e+01 2.566153e-03
1.273551e+01 2.766088e-03
1.281880e+01 3.358327e-03
1.290182e+01 2.213626e-03
1.298477e+01 2.571028e-03
1.306955e+01 3.388836e-03
1.315360e+01 2.802437e-03
1.323682e+01 3.610079e-03
1.331995e+01 2.490774e-03
1.340485e+01 3.247666e-03
1.348738e+01 3.177055e-03
1.357082e+01 3.570390e-03
1.365553e+01 4.503509e-03
1.374094e+01 2.903045e-03
1.382308e+01 2.598683e-03
1.390727e+01 2.911527e-03
1.399223e+01 3.177835e-03
1.407635e+01 3.852447e-03
1.415938e+01 3.746435e-03
1.424315e+01 3.998159e-03
1.432663e+01 3.882912e-03
1.440980e+01 3.843557e-03
1.449314e+01 3.936014e-03
1.457706e+01 4.544863e-03
1.466045e+01 3.867035e-03
1.474475e+01 4.459789e-03
1.482835e+01 4.142181e-03
1.491252e+01 4.068267e-03
1.499594e+01 3.481071e-03
1.508031e+01 3.821642e-03
1.516356e+01 4.016006e-03
1.524751e+01 4.897755e-03
1.533118e+01 4.817796e-03
1.541614e+01 5.281208e-03
1.549952e+01 4.528541e-03
1.558285e+01 5.500001e-03
1.566698e+01 5.823423e-03
1.575123e+01 5.683437e-03
1.583314e+01 5.888906e-03
1.591616e+01 6.408161e-03
1.600039e+01 6.391576e-03
1.608467e+01 5.936632e-03
1.616752e+01 5.049722e-03
1.625202e+01 6.125696e-03
1.633684e+01 5.467434e-03
1.642086e+01 5.700823e-03
1.650431e+01 6.527949e-03
1.658838e+01 6.062599e-03
